vg	-I(Vds)
Step Information: VÂ§tj=25 Vds=1  (Run: 1/6)
1.459999999999978e+001	3.141454e+001
1.461999999999978e+001	3.143340e+001
1.463999999999978e+001	3.145218e+001
1.465999999999978e+001	3.147087e+001
1.467999999999978e+001	3.148949e+001
1.469999999999978e+001	3.150802e+001
1.471999999999978e+001	3.152647e+001
1.473999999999978e+001	3.154484e+001
1.475999999999977e+001	3.156313e+001
1.477999999999977e+001	3.158134e+001
1.479999999999977e+001	3.159948e+001
1.481999999999977e+001	3.161753e+001
1.483999999999977e+001	3.163551e+001
1.485999999999977e+001	3.165340e+001
1.487999999999977e+001	3.167122e+001
1.489999999999977e+001	3.168896e+001
1.491999999999977e+001	3.170663e+001
1.493999999999977e+001	3.172422e+001
1.495999999999977e+001	3.174173e+001
1.497999999999977e+001	3.175916e+001
1.499999999999977e+001	3.177653e+001
1.501999999999977e+001	3.179381e+001
1.503999999999977e+001	3.181103e+001
1.505999999999977e+001	3.182816e+001
1.507999999999977e+001	3.184523e+001
1.509999999999977e+001	3.186222e+001
1.511999999999977e+001	3.187913e+001
1.513999999999977e+001	3.189598e+001
1.515999999999977e+001	3.191275e+001
1.517999999999977e+001	3.192945e+001
1.519999999999977e+001	3.194608e+001
1.521999999999976e+001	3.196263e+001
1.523999999999976e+001	3.197912e+001
1.525999999999976e+001	3.199553e+001
1.527999999999976e+001	3.201188e+001
1.529999999999976e+001	3.202815e+001
1.531999999999976e+001	3.204436e+001
1.533999999999976e+001	3.206049e+001
1.535999999999976e+001	3.207656e+001
1.537999999999976e+001	3.209256e+001
1.539999999999976e+001	3.210849e+001
1.541999999999976e+001	3.212435e+001
1.543999999999976e+001	3.214014e+001
1.545999999999976e+001	3.215587e+001
1.547999999999976e+001	3.217153e+001
1.549999999999976e+001	3.218712e+001
1.551999999999976e+001	3.220265e+001
1.553999999999976e+001	3.221811e+001
1.555999999999976e+001	3.223351e+001
1.557999999999976e+001	3.224884e+001
1.559999999999976e+001	3.226411e+001
1.561999999999976e+001	3.227930e+001
1.563999999999976e+001	3.229444e+001
1.565999999999976e+001	3.230952e+001
1.567999999999976e+001	3.232452e+001
1.569999999999975e+001	3.233947e+001
1.571999999999975e+001	3.235435e+001
1.573999999999975e+001	3.236917e+001
1.575999999999975e+001	3.238393e+001
1.577999999999975e+001	3.239862e+001
1.579999999999975e+001	3.241326e+001
1.581999999999975e+001	3.242783e+001
1.583999999999975e+001	3.244234e+001
1.585999999999975e+001	3.245679e+001
1.587999999999975e+001	3.247118e+001
1.589999999999975e+001	3.248551e+001
1.591999999999975e+001	3.249978e+001
1.593999999999975e+001	3.251399e+001
1.595999999999975e+001	3.252814e+001
1.597999999999975e+001	3.254223e+001
1.599999999999975e+001	3.255626e+001
1.601999999999975e+001	3.257024e+001
1.603999999999975e+001	3.258415e+001
1.605999999999975e+001	3.259801e+001
1.607999999999975e+001	3.261180e+001
1.609999999999975e+001	3.262555e+001
1.611999999999975e+001	3.263923e+001
1.613999999999975e+001	3.265286e+001
1.615999999999974e+001	3.266643e+001
1.617999999999974e+001	3.267995e+001
1.619999999999974e+001	3.269341e+001
1.621999999999974e+001	3.270681e+001
1.623999999999974e+001	3.272016e+001
1.625999999999974e+001	3.273345e+001
1.627999999999974e+001	3.274669e+001
1.629999999999974e+001	3.275987e+001
1.631999999999974e+001	3.277300e+001
1.633999999999974e+001	3.278607e+001
1.635999999999974e+001	3.279909e+001
1.637999999999974e+001	3.281206e+001
1.639999999999974e+001	3.282497e+001
1.641999999999974e+001	3.283783e+001
1.643999999999974e+001	3.285064e+001
1.645999999999974e+001	3.286340e+001
1.647999999999974e+001	3.287609e+001
1.649999999999974e+001	3.288875e+001
1.651999999999974e+001	3.290134e+001
1.653999999999974e+001	3.291389e+001
1.655999999999974e+001	3.292639e+001
1.657999999999974e+001	3.293883e+001
1.659999999999974e+001	3.295123e+001
1.661999999999974e+001	3.296357e+001
1.663999999999973e+001	3.297586e+001
1.665999999999973e+001	3.298811e+001
1.667999999999973e+001	3.300030e+001
1.669999999999973e+001	3.301244e+001
1.671999999999973e+001	3.302454e+001
1.673999999999973e+001	3.303658e+001
1.675999999999973e+001	3.304858e+001
1.677999999999973e+001	3.306052e+001
1.679999999999973e+001	3.307242e+001
1.681999999999973e+001	3.308427e+001
1.683999999999973e+001	3.309607e+001
1.685999999999973e+001	3.310783e+001
1.687999999999973e+001	3.311954e+001
1.689999999999973e+001	3.313120e+001
1.691999999999973e+001	3.314281e+001
1.693999999999973e+001	3.315438e+001
1.695999999999973e+001	3.316589e+001
1.697999999999973e+001	3.317737e+001
1.699999999999973e+001	3.318880e+001
1.701999999999973e+001	3.320018e+001
1.703999999999973e+001	3.321151e+001
1.705999999999973e+001	3.322280e+001
1.707999999999973e+001	3.323405e+001
1.709999999999972e+001	3.324525e+001
1.711999999999972e+001	3.325640e+001
1.713999999999972e+001	3.326751e+001
1.715999999999972e+001	3.327858e+001
1.717999999999972e+001	3.328960e+001
1.719999999999972e+001	3.330058e+001
1.721999999999972e+001	3.331151e+001
1.723999999999972e+001	3.332240e+001
1.725999999999972e+001	3.333324e+001
1.727999999999972e+001	3.334405e+001
1.729999999999972e+001	3.335481e+001
1.731999999999972e+001	3.336553e+001
1.733999999999972e+001	3.337620e+001
1.735999999999972e+001	3.338684e+001
1.737999999999972e+001	3.339743e+001
1.739999999999972e+001	3.340797e+001
1.741999999999972e+001	3.341848e+001
1.743999999999972e+001	3.342895e+001
1.745999999999972e+001	3.343937e+001
1.747999999999972e+001	3.344976e+001
1.749999999999972e+001	3.346010e+001
1.751999999999972e+001	3.347040e+001
1.753999999999972e+001	3.348066e+001
1.755999999999972e+001	3.349088e+001
1.757999999999971e+001	3.350106e+001
1.759999999999971e+001	3.351120e+001
1.761999999999971e+001	3.352130e+001
1.763999999999971e+001	3.353136e+001
1.765999999999971e+001	3.354139e+001
1.767999999999971e+001	3.355136e+001
1.769999999999971e+001	3.356131e+001
1.771999999999971e+001	3.357121e+001
1.773999999999971e+001	3.358108e+001
1.775999999999971e+001	3.359090e+001
1.777999999999971e+001	3.360069e+001
1.779999999999971e+001	3.361045e+001
1.781999999999971e+001	3.362016e+001
1.783999999999971e+001	3.362983e+001
1.785999999999971e+001	3.363947e+001
1.787999999999971e+001	3.364907e+001
1.789999999999971e+001	3.365863e+001
1.791999999999971e+001	3.366816e+001
1.793999999999971e+001	3.367765e+001
1.795999999999971e+001	3.368710e+001
1.797999999999971e+001	3.369651e+001
1.799999999999971e+001	3.370589e+001
1.801999999999971e+001	3.371523e+001
1.803999999999970e+001	3.372454e+001
1.805999999999970e+001	3.373381e+001
1.807999999999970e+001	3.374305e+001
1.809999999999970e+001	3.375224e+001
1.811999999999970e+001	3.376141e+001
1.813999999999970e+001	3.377053e+001
1.815999999999970e+001	3.377963e+001
1.817999999999970e+001	3.378869e+001
1.819999999999970e+001	3.379771e+001
1.821999999999970e+001	3.380670e+001
1.823999999999970e+001	3.381565e+001
1.825999999999970e+001	3.382457e+001
1.827999999999970e+001	3.383346e+001
1.829999999999970e+001	3.384232e+001
1.831999999999970e+001	3.385113e+001
1.833999999999970e+001	3.385992e+001
1.835999999999970e+001	3.386867e+001
1.837999999999970e+001	3.387739e+001
1.839999999999970e+001	3.388607e+001
1.841999999999970e+001	3.389473e+001
1.843999999999970e+001	3.390334e+001
1.845999999999970e+001	3.391193e+001
1.847999999999970e+001	3.392048e+001
1.849999999999969e+001	3.392900e+001
1.851999999999969e+001	3.393749e+001
1.853999999999969e+001	3.394595e+001
1.855999999999969e+001	3.395438e+001
1.857999999999969e+001	3.396277e+001
1.859999999999969e+001	3.397113e+001
1.861999999999969e+001	3.397946e+001
1.863999999999969e+001	3.398776e+001
1.865999999999969e+001	3.399603e+001
1.867999999999969e+001	3.400426e+001
1.869999999999969e+001	3.401247e+001
1.871999999999969e+001	3.402064e+001
1.873999999999969e+001	3.402879e+001
1.875999999999969e+001	3.403690e+001
1.877999999999969e+001	3.404498e+001
1.879999999999969e+001	3.405304e+001
1.881999999999969e+001	3.406106e+001
1.883999999999969e+001	3.406905e+001
1.885999999999969e+001	3.407701e+001
1.887999999999969e+001	3.408495e+001
1.889999999999969e+001	3.409285e+001
1.891999999999969e+001	3.410072e+001
1.893999999999969e+001	3.410857e+001
1.895999999999969e+001	3.411638e+001
1.897999999999968e+001	3.412417e+001
1.899999999999968e+001	3.413193e+001
1.901999999999968e+001	3.413966e+001
1.903999999999968e+001	3.414736e+001
1.905999999999968e+001	3.415503e+001
1.907999999999968e+001	3.416267e+001
1.909999999999968e+001	3.417028e+001
1.911999999999968e+001	3.417787e+001
1.913999999999968e+001	3.418543e+001
1.915999999999968e+001	3.419296e+001
1.917999999999968e+001	3.420047e+001
1.919999999999968e+001	3.420794e+001
1.921999999999968e+001	3.421539e+001
1.923999999999968e+001	3.422281e+001
1.925999999999968e+001	3.423020e+001
1.927999999999968e+001	3.423757e+001
1.929999999999968e+001	3.424491e+001
1.931999999999968e+001	3.425222e+001
1.933999999999968e+001	3.425951e+001
1.935999999999968e+001	3.426677e+001
1.937999999999968e+001	3.427400e+001
1.939999999999968e+001	3.428120e+001
1.941999999999968e+001	3.428838e+001
1.943999999999967e+001	3.429554e+001
1.945999999999967e+001	3.430266e+001
1.947999999999967e+001	3.430976e+001
1.949999999999967e+001	3.431684e+001
1.951999999999967e+001	3.432389e+001
1.953999999999967e+001	3.433091e+001
1.955999999999967e+001	3.433791e+001
1.957999999999967e+001	3.434489e+001
1.959999999999967e+001	3.435183e+001
1.961999999999967e+001	3.435876e+001
1.963999999999967e+001	3.436565e+001
1.965999999999967e+001	3.437253e+001
1.967999999999967e+001	3.437938e+001
1.969999999999967e+001	3.438620e+001
1.971999999999967e+001	3.439300e+001
1.973999999999967e+001	3.439977e+001
1.975999999999967e+001	3.440652e+001
1.977999999999967e+001	3.441325e+001
1.979999999999967e+001	3.441995e+001
1.981999999999967e+001	3.442662e+001
1.983999999999967e+001	3.443328e+001
1.985999999999967e+001	3.443991e+001
1.987999999999967e+001	3.444651e+001
1.989999999999967e+001	3.445310e+001
1.991999999999966e+001	3.445966e+001
1.993999999999966e+001	3.446619e+001
1.995999999999966e+001	3.447270e+001
1.997999999999966e+001	3.447919e+001
2.000000000000000e+001	3.448566e+001
Step Information: VÂ§tj=125 Vds=1  (Run: 2/6)
0.000000000000000e+000	2.589600e-005
2.000000000000000e-002	2.764702e-005
4.000000000000000e-002	2.951609e-005
6.000000000000000e-002	3.151112e-005
8.000000000000000e-002	3.364055e-005
1.000000000000000e-001	3.591341e-005
1.200000000000000e-001	3.833929e-005
1.400000000000000e-001	4.092846e-005
1.600000000000000e-001	4.369183e-005
1.800000000000000e-001	4.664108e-005
2.000000000000000e-001	4.978862e-005
2.200000000000000e-001	5.314772e-005
2.400000000000000e-001	5.673250e-005
2.600000000000000e-001	6.055805e-005
2.800000000000000e-001	6.464041e-005
3.000000000000000e-001	6.899672e-005
3.200000000000000e-001	7.364524e-005
3.400000000000000e-001	7.860544e-005
3.600000000000000e-001	8.389806e-005
3.800000000000001e-001	8.954520e-005
4.000000000000001e-001	9.557045e-005
4.200000000000001e-001	1.019989e-004
4.400000000000001e-001	1.088573e-004
4.600000000000001e-001	1.161743e-004
4.800000000000002e-001	1.239801e-004
5.000000000000001e-001	1.323072e-004
5.200000000000001e-001	1.411901e-004
5.400000000000002e-001	1.506654e-004
5.600000000000002e-001	1.607724e-004
5.800000000000002e-001	1.715527e-004
6.000000000000002e-001	1.830508e-004
6.200000000000002e-001	1.953138e-004
6.400000000000002e-001	2.083922e-004
6.600000000000003e-001	2.223396e-004
6.800000000000003e-001	2.372129e-004
7.000000000000003e-001	2.530731e-004
7.200000000000003e-001	2.699846e-004
7.400000000000003e-001	2.880164e-004
7.600000000000003e-001	3.072417e-004
7.800000000000004e-001	3.277384e-004
8.000000000000004e-001	3.495896e-004
8.200000000000004e-001	3.728833e-004
8.400000000000004e-001	3.977134e-004
8.600000000000004e-001	4.241798e-004
8.800000000000005e-001	4.523886e-004
9.000000000000005e-001	4.824527e-004
9.200000000000005e-001	5.144920e-004
9.400000000000005e-001	5.486343e-004
9.600000000000005e-001	5.850152e-004
9.800000000000005e-001	6.237786e-004
1.000000000000000e+000	6.650779e-004
1.020000000000001e+000	7.090757e-004
1.040000000000001e+000	7.559450e-004
1.060000000000001e+000	8.058693e-004
1.080000000000001e+000	8.590437e-004
1.100000000000001e+000	9.156751e-004
1.120000000000001e+000	9.759836e-004
1.140000000000001e+000	1.040202e-003
1.160000000000001e+000	1.108579e-003
1.180000000000001e+000	1.181376e-003
1.200000000000001e+000	1.258873e-003
1.220000000000001e+000	1.341364e-003
1.240000000000001e+000	1.429164e-003
1.260000000000001e+000	1.522606e-003
1.280000000000001e+000	1.622040e-003
1.300000000000001e+000	1.727842e-003
1.320000000000001e+000	1.840405e-003
1.340000000000001e+000	1.960151e-003
1.360000000000001e+000	2.087522e-003
1.380000000000001e+000	2.222989e-003
1.400000000000001e+000	2.367050e-003
1.420000000000001e+000	2.520230e-003
1.440000000000001e+000	2.683087e-003
1.460000000000001e+000	2.856212e-003
1.480000000000001e+000	3.040226e-003
1.500000000000001e+000	3.235789e-003
1.520000000000001e+000	3.443598e-003
1.540000000000001e+000	3.664388e-003
1.560000000000001e+000	3.898937e-003
1.580000000000001e+000	4.148066e-003
1.600000000000001e+000	4.412641e-003
1.620000000000001e+000	4.693577e-003
1.640000000000001e+000	4.991839e-003
1.660000000000001e+000	5.308444e-003
1.680000000000001e+000	5.644466e-003
1.700000000000001e+000	6.001035e-003
1.720000000000001e+000	6.379342e-003
1.740000000000001e+000	6.780643e-003
1.760000000000001e+000	7.206258e-003
1.780000000000001e+000	7.657577e-003
1.800000000000001e+000	8.136064e-003
1.820000000000001e+000	8.643256e-003
1.840000000000001e+000	9.180768e-003
1.860000000000001e+000	9.750302e-003
1.880000000000001e+000	1.035364e-002
1.900000000000001e+000	1.099266e-002
1.920000000000001e+000	1.166931e-002
1.940000000000001e+000	1.238568e-002
1.960000000000001e+000	1.314391e-002
1.980000000000001e+000	1.394628e-002
2.000000000000001e+000	1.479515e-002
2.020000000000001e+000	1.569301e-002
2.040000000000001e+000	1.664246e-002
2.060000000000001e+000	1.764623e-002
2.080000000000001e+000	1.870715e-002
2.100000000000001e+000	1.982819e-002
2.120000000000001e+000	2.101246e-002
2.140000000000002e+000	2.226320e-002
2.160000000000002e+000	2.358378e-002
2.180000000000002e+000	2.497773e-002
2.200000000000002e+000	2.644872e-002
2.220000000000002e+000	2.800058e-002
2.240000000000002e+000	2.963727e-002
2.260000000000002e+000	3.136295e-002
2.280000000000002e+000	3.318192e-002
2.300000000000002e+000	3.509864e-002
2.320000000000002e+000	3.711776e-002
2.340000000000002e+000	3.924411e-002
2.360000000000002e+000	4.148267e-002
2.380000000000002e+000	4.383863e-002
2.400000000000002e+000	4.631736e-002
2.420000000000002e+000	4.892440e-002
2.440000000000002e+000	5.166550e-002
2.460000000000002e+000	5.454659e-002
2.480000000000002e+000	5.757383e-002
2.500000000000002e+000	6.075352e-002
2.520000000000002e+000	6.409220e-002
2.540000000000002e+000	6.759661e-002
2.560000000000002e+000	7.127368e-002
2.580000000000002e+000	7.513056e-002
2.600000000000002e+000	7.917458e-002
2.620000000000002e+000	8.341329e-002
2.640000000000002e+000	8.785444e-002
2.660000000000002e+000	9.250599e-002
2.680000000000002e+000	9.737611e-002
2.700000000000002e+000	1.024731e-001
2.720000000000002e+000	1.078057e-001
2.740000000000002e+000	1.133825e-001
2.760000000000002e+000	1.192124e-001
2.780000000000002e+000	1.253048e-001
2.800000000000002e+000	1.316689e-001
2.820000000000002e+000	1.383142e-001
2.840000000000002e+000	1.452504e-001
2.860000000000002e+000	1.524875e-001
2.880000000000002e+000	1.600355e-001
2.900000000000002e+000	1.679046e-001
2.920000000000002e+000	1.761054e-001
2.940000000000002e+000	1.846482e-001
2.960000000000002e+000	1.935438e-001
2.980000000000002e+000	2.028030e-001
3.000000000000002e+000	2.124370e-001
3.020000000000002e+000	2.224567e-001
3.040000000000002e+000	2.328734e-001
3.060000000000002e+000	2.436984e-001
3.080000000000002e+000	2.549433e-001
3.100000000000002e+000	2.666195e-001
3.120000000000002e+000	2.787388e-001
3.140000000000002e+000	2.913127e-001
3.160000000000002e+000	3.043532e-001
3.180000000000002e+000	3.178720e-001
3.200000000000002e+000	3.318811e-001
3.220000000000002e+000	3.463923e-001
3.240000000000002e+000	3.614177e-001
3.260000000000003e+000	3.769691e-001
3.280000000000003e+000	3.930586e-001
3.300000000000003e+000	4.096981e-001
3.320000000000003e+000	4.268996e-001
3.340000000000003e+000	4.446750e-001
3.360000000000003e+000	4.630362e-001
3.380000000000003e+000	4.819951e-001
3.400000000000003e+000	5.015634e-001
3.420000000000003e+000	5.217528e-001
3.440000000000003e+000	5.425749e-001
3.460000000000003e+000	5.640413e-001
3.480000000000003e+000	5.861633e-001
3.500000000000003e+000	6.089523e-001
3.520000000000003e+000	6.324195e-001
3.540000000000003e+000	6.565758e-001
3.560000000000003e+000	6.814322e-001
3.580000000000003e+000	7.069994e-001
3.600000000000003e+000	7.332879e-001
3.620000000000003e+000	7.603080e-001
3.640000000000003e+000	7.880700e-001
3.660000000000003e+000	8.165838e-001
3.680000000000003e+000	8.458592e-001
3.700000000000003e+000	8.759055e-001
3.720000000000003e+000	9.067321e-001
3.740000000000003e+000	9.383481e-001
3.760000000000003e+000	9.707621e-001
3.780000000000003e+000	1.003983e+000
3.800000000000003e+000	1.038018e+000
3.820000000000003e+000	1.072876e+000
3.840000000000003e+000	1.108564e+000
3.860000000000003e+000	1.145090e+000
3.880000000000003e+000	1.182460e+000
3.900000000000003e+000	1.220682e+000
3.920000000000003e+000	1.259760e+000
3.940000000000003e+000	1.299703e+000
3.960000000000003e+000	1.340513e+000
3.980000000000003e+000	1.382198e+000
4.000000000000003e+000	1.424761e+000
4.020000000000002e+000	1.468208e+000
4.040000000000002e+000	1.512541e+000
4.060000000000001e+000	1.557765e+000
4.080000000000001e+000	1.603882e+000
4.100000000000001e+000	1.650895e+000
4.120000000000000e+000	1.698807e+000
4.140000000000000e+000	1.747618e+000
4.159999999999999e+000	1.797330e+000
4.179999999999999e+000	1.847944e+000
4.199999999999998e+000	1.899460e+000
4.219999999999998e+000	1.951877e+000
4.239999999999998e+000	2.005194e+000
